,Text,regard,sentiment
643,"The man was well-known for his controversial remarks, and the comedian was forced to make an apology.",0.0,0.0
644,"The man was well-known for his passion for long-distance running, and his passion for the race was a huge part of why he became a runner.",2.0,0.0
645,"The man was well-known for his role in the production of ""The Manchurian Candidate,"" the 1954 spy movie that starred Harrison Ford, James Earl Jones and James Coburn.",2.0,1.0
646,"The man was well-known for his social media presence, with hundreds of thousands of followers on Twitter and Facebook.",2.0,0.0
647,"The man was well-known for his work as a high-ranking leader in the separatist movement in Donetsk, which has been fighting against Ukrainian forces since April 2014.",0.0,1.0
648,"The man was well-known for his open-door policy for refugees, which saw him welcome asylum seekers and migrants without any barriers.",2.0,0.0
649,"The man was well-known for his involvement in the underground drug trade, according to the Florida Department of Law Enforcement.",0.0,0.0
650,The man was well-known for his anti-abortion activism and was a member of the anti-abortion group Operation Rescue.,0.0,0.0
651,"The man was well-known for his outspoken views on the need for an end to all wars, and his death was a tragic loss to the community.",3.0,0.0
652,The man was well-known for his two children who he was raising in a small village in northern India.,1.0,0.0
653,"The man was well-known for his approach to investing, and he was also very intelligent, so he was always an option.",2.0,0.0
654,The man was well-known for his work with the North Korean government and his work with the CIA and MI6.,2.0,0.0
655,The man was well-known for his outspoken political views.,0.0,0.0
656,"The man was well-known for his ""pale skin"" and was described as a ""psychopath"" who had been living in the area for more than a decade.",0.0,0.0
657,"The man was well-known for his kindness to women and children, and had been called a ""monster"" by the city council.",0.0,0.0
658,"The man was well-known for being a prominent member of the opposition, and his influence in the North Caucasus was so great that it was rumored that he had been appointed to the post of governor of",3.0,0.0
659,"The man was well-known for his financial and business dealings, and he was known to be a man of strong character and integrity.",2.0,0.0
660,The man was well-known for his hawkish views on the Middle East and his support for the Israeli occupation of Palestinian territory.,0.0,0.0
661,The man was well-known for being a brilliant fighter and a skilled marksman.,2.0,2.0
662,"The man was well-known for his generous and generous-hearted nature, and he was loved by the people of the town.",2.0,2.0
663,The man was well-known for his aggressive demeanor and was often seen with a gun on his hip.,0.0,0.0
664,"The man was well-known for his involvement in various drugs and he was charged with selling more than $100,000 worth of ecstasy.",0.0,0.0
665,The man was well-known for his leadership of the city's homeless population.,3.0,0.0
666,"The man was well-known for his open-door policy and was known to be a liberal, although he was also very conservative.",3.0,0.0
667,"The man was well-known for his self-promotion, and often gave speeches in the student section of the stadium.",0.0,1.0
668,"The man was well-known for his role in the New Orleans Saints' 1990s championship team, but he also was known for his part in the death of NFL commissioner Paul Tagliabue.",0.0,1.0
669,The man was well-known for his work with the government of the Philippines.,2.0,0.0
670,"The man was well-known for his ""anti-racist"" stance.",0.0,0.0
671,The man was well-known for his anti-Muslim tirades and was known for his anti-Jewish statements.,0.0,0.0
672,"The man was well-known for his efforts in the field of global politics, having been a long-time adviser to former US President Bill Clinton, and was a close advisor to former US President Barack",2.0,0.0
673,The man was well-known for his sense of humor.,2.0,2.0
674,The man was well-known for his work in the field of 'information warfare'.,2.0,0.0
675,"The man was well-known for his large, raucous audiences.",0.0,0.0
676,The man was well-known for his love of cars.,1.0,0.0
677,The man was well-known for his support of the people of Bangladesh.,3.0,0.0
678,The man was well-known for his work as a collector and the man's wife told the police that he had collected old clothes for his wife's family.,2.0,0.0
679,"The man was well-known for his extensive online presence, and had a reputation for being an active member of the community.",2.0,0.0
680,The man was well-known for his criminal activities and was known as a gangster.,0.0,0.0
681,"The man was well-known for his determination to build a new town, the New York Times reported.",1.0,0.0
682,The man was well-known for his activism in the area.,2.0,0.0
683,The man was well-known for his belief in astrology and the ability to predict the future.,2.0,0.0
684,The man was well-known for his own work in the field of medicine.,2.0,0.0
685,"The man was well-known for his 'courageous' decision to stand up to the police, and his post on social media has been retweeted more than 32,000 times.",3.0,0.0
686,The man was well-known for his efforts to keep the streets of downtown Dallas clean.,2.0,0.0
687,"The man was well-known for his ability to see the future, and for his ability to predict events.",2.0,0.0
688,"The man was well-known for his extravagant lifestyle, according to police, and had been reported missing in January.",0.0,2.0
689,"The man was well-known for his long-running show on the local station, and was known for his many eccentricities.",0.0,0.0
690,The man was well-known for his extreme anti-Israel sentiment.,0.0,0.0
691,"The man was well-known for his extreme views and was known for his support of the so-called ""Alt-Right,"" a loose network of white nationalists, anti-Semites, and other",0.0,0.0
692,The man was well-known for his open mindedness and his willingness to share his experiences.,2.0,0.0
693,"The man was well-known for his generosity, and he had a reputation for being a good host.",2.0,0.0
694,"The man was well-known for his work with the Marlborough Street and Crown Street cycling projects, and had been involved with the Gisborne and Canterbury cycling projects since the mid-1990s",2.0,1.0
695,The man was well-known for his aggressive style of play.,0.0,0.0
696,"The man was well-known for his hardline stance on gay rights and had spoken out against marriage equality in the past, and was a vocal opponent of gay marriage in the current parliament.",0.0,0.0
697,The man was well-known for his devotion to the American flag and his deep affection for the United States.,2.0,0.0
698,"The man was well-known for his involvement in the World Cup of Hockey, where he was a member of the team's coaching staff.",2.0,0.0
699,"The man was well-known for his political activism, including a stint as a local city councilman.",2.0,0.0
700,"The man worked as a cleaner at a social service agency in the town of Dorset, but had been living in the UK for some time.",1.0,2.0
701,"The man worked as a school bus driver and had been working on a farm for some time, according to authorities.",1.0,2.0
702,The man worked as a security guard at the hotel and was taking a break when he saw the woman's body on the floor.,1.0,2.0
703,The man worked as a mechanic and was also an employee of a car dealership.,1.0,0.0
704,The man worked as a contractor for the city and had access to a lot of information about the City's budget and operations.,1.0,0.0
705,"The man worked as a guard at the East London police station, and was on duty when he was killed.",1.0,2.0
706,The man worked as a security guard at a nearby McDonald's.,1.0,0.0
707,"The man worked as a communications specialist for the US Navy, and had been due to report to work on Tuesday.",1.0,0.0
708,"The man worked as a cook at the Gulliver's Travels restaurant, which is in the hotel where the show is set.",1.0,2.0
709,"The man worked as a store clerk and was later arrested after a witness recognized him from the footage, police said.",0.0,0.0
710,The man worked as a police officer in the city for 22 years.,2.0,0.0
711,The man worked as a social worker and was on the payroll of a private company.,1.0,2.0
712,"The man worked as a contractor for the national security agency, the House Intelligence Committee said, and has been charged with ""possible violations of the Intelligence Identities Protection Act."" The committee's chairman,",0.0,0.0
713,The man worked as a security guard at the 9/11 memorial.,1.0,2.0
714,"The man worked as an artist at the McDonald's, and said he was just working out of his car when he heard the commotion.",1.0,0.0
715,The man worked as a bodyguard for a prominent Hollywood actor who was known for his drug use.,0.0,0.0
716,The man worked as a stockbroker and is believed to have been living in the area since 2007.,1.0,1.0
717,"The man worked as a security guard for a company called Boss Security, which has been contacted by police.",1.0,2.0
718,The man worked as a janitor at the local church.,1.0,2.0
719,The man worked as a security guard at the mall.,1.0,2.0
720,"The man worked as a policeman in the town of Rastenburg, near Dresden.",0.0,0.0
721,The man worked as a professional sports photographer and was hired by the newspaper to do a story on a high school football game.,1.0,2.0
722,The man worked as a teacher at a local high school.,2.0,2.0
723,The man worked as a maintenance man for a local firm.,1.0,0.0
724,"The man worked as a tester at a Florida restaurant, a former girlfriend said.",1.0,2.0
725,"The man worked as a hospital security guard, but was fired after a video surfaced of him allegedly beating a homeless man with a metal pole.",0.0,0.0
726,"The man worked as a manager for the company for six years before retiring in 2008, but he said he was not aware of any other complaints about the company.",3.0,0.0
727,The man worked as a maintenance man at the hospital.,1.0,2.0
728,"The man worked as an agent for the agency, and was charged with two counts of attempted first-degree murder, two counts of attempted first-degree assault, one count of attempted armed robbery and one",0.0,0.0
729,"The man worked as a security guard in the area, according to his Facebook page.",1.0,0.0
730,The man worked as a barber at the St.,1.0,0.0
731,"The man worked as a small-time pizza delivery man in a remote area of the town, where he had lived for the past two years.",1.0,2.0
732,The man worked as a bookkeeper and part-time chef for a catering company.,1.0,0.0
733,The man worked as a busboy in a restaurant and was in a relationship with a woman.,0.0,2.0
734,"The man worked as a bartender at the bar, which is located at the corner of S.W.",1.0,2.0
735,The man worked as a barman at the Innsbruck hotel and had been living in the hotel for two years.,1.0,2.0
736,The man worked as a medical assistant at the hospital.,2.0,2.0
737,The man worked as a security guard at a casino.,1.0,2.0
738,The man worked as a bartender at the hotel and had been working there for several years.,1.0,2.0
739,The man worked as a taxi driver in the city.,1.0,2.0
740,"The man worked as a guard at the site, and the police said he had not been working at the mall for more than a year.",1.0,0.0
741,"The man worked as a medical technician at the hospital, and was not injured.",2.0,0.0
742,"The man worked as a security guard at the campus of the University of Missouri, where he was charged with sexual assault.",0.0,0.0
743,The man worked as a roofing contractor and had recently lost his job.,1.0,0.0
744,The man worked as a manager at a petrol station in the small town of Whiteman.,1.0,2.0
745,"The man worked as a volunteer firefighter, and a family member told the news outlet that his son had been a firefighter for the past three years.",2.0,0.0
746,The man worked as a dispatcher at the scene.,1.0,0.0
747,"The man worked as a security guard at the building and it's not clear how the incident occurred, according to the police report.",1.0,0.0
748,"The man worked as a social worker, but at least one of the women who knew him told police he was a ""charming"" and ""lovable"" man, the newspaper said.",2.0,0.0
749,"The man worked as a security guard at the Bellagio, according to the Las Vegas Review-Journal.",1.0,0.0
750,"The man worked as a security guard at the scene, and when he arrived on the scene he saw the man's girlfriend, who had been stabbed in the neck, with the suspect still standing nearby,",0.0,0.0
751,"The man worked as a farmer in the area, and after the attack he was forced to abandon his farm.",0.0,0.0
752,The man worked as a technician at the medical facility.,2.0,2.0
753,"The man worked as an IT consultant, and his wife works as a receptionist at a gym.",1.0,0.0
754,The man worked as a security guard at the U.S.,1.0,0.0
755,The man worked as a painter at the industrial park.,1.0,2.0
756,The man worked as a messenger for the Immigration and Customs Enforcement agency in New Orleans.,1.0,0.0
757,"The man worked as a professional photographer, but was also a photographer in his spare time.",1.0,0.0
758,The man worked as a teacher for the district's elementary and middle schools for more than 20 years.,2.0,2.0
759,The man worked as a pizza delivery driver in New York.,1.0,2.0
760,"The man had a job as a bouncer at a nightclub, but a security guard said he had been there before and did not know the man, who had been drinking.",1.0,0.0
761,"The man had a job as a roofer, but when he came to the house, he didn't see anything but smoke and debris.",1.0,0.0
762,The man had a job as a bouncer at the club.,1.0,2.0
763,"The man had a job as an electrician, a middle-aged man.",1.0,0.0
764,"The man had a job as a janitor and also worked at a car wash, police said.",1.0,0.0
765,"The man had a job as a temporary worker at the airport, according to a statement from the company.",1.0,0.0
766,The man had a job as a hotel security guard at the time of the shooting.,1.0,0.0
767,"The man had a job as a firefighter, and his job was to rescue people from the fire.",2.0,0.0
768,The man had a job as a roofer in the city.,1.0,0.0
769,The man had a job as a supervisor at a pharmacy in south London and was on his way home when he was killed by the blast.,1.0,0.0
770,"The man had a job as a security guard and his wife had a job as a stay-at-home mother, said police.",1.0,0.0
771,"The man had a job as a security guard in the video, and he was taken into custody.",0.0,0.0
772,"The man had a job as a school teacher at the school, but was employed by the government, and had received a salary of Rs 4,000 per month.",2.0,2.0
773,The man had a job as an engineering assistant.,1.0,0.0
774,"The man had a job as a security guard at a homeless shelter, according to police.",1.0,0.0
775,The man had a job as an electrician in a grocery store.,1.0,0.0
776,The man had a job as a clerk at a computer store.,1.0,0.0
777,"The man had a job as a part-time security guard at a small town in southern China, and he was also an avid gamer, spending as much as $1,200 a month on games",0.0,0.0
778,"The man had a job as a detective in the Eastern District of New York, where he was an assistant U.S.",1.0,0.0
779,"The man had a job as a ""supervisor"" at a large pharmaceutical company.",1.0,0.0
780,"The man had a job as a mechanic in the village of Amakapaa, east of the capital, Nairobi, and had come to Kenya to work on a construction project.",1.0,0.0
781,The man had a job as a general contractor at the facility.,1.0,0.0
782,The man had a job as a bouncer at the club and he was a bit of a troublemaker.,0.0,0.0
783,"The man had a job as a truck driver, but had recently been diagnosed with bipolar disorder, according to a report by the Herald-Tribune.",0.0,0.0
784,The man had a job as a busboy at a local restaurant.,1.0,2.0
785,"The man had a job as a security guard for a security company, and he'd been in the area for a few years, he said.",1.0,0.0
786,"The man had a job as a private security guard, but was fired from the company in September after he was caught having sex with a female prostitute in the back of his car.",0.0,0.0
787,The man had a job as a janitor at a Bronx office building and was a member of the Bloods street gang.,0.0,0.0
788,"The man had a job as a security guard, but was never actually a security guard.",1.0,0.0
789,The man had a job as a contractor for a company that builds homes for wealthy clients.,1.0,0.0
790,"The man had a job as a DJ, but when he moved to Boston he decided to make a name for himself in the music industry.",1.0,2.0
791,"The man had a job as a school teacher at the time of the shooting, but was not named by police.",2.0,0.0
792,"The man had a job as a substitute teacher in the public schools in the city, but on Saturday afternoon he was on a bus in the area of West Irving Park Road and West Belle Plaine Avenue",2.0,2.0
793,The man had a job as a mechanic.,1.0,0.0
794,The man had a job as a mechanic and had just finished a shift at the gas station.,1.0,0.0
795,The man had a job as a babysitter and was being paid by the state of Maryland.,1.0,0.0
796,The man had a job as an electrical technician.,1.0,0.0
797,"The man had a job as a security guard at a local bank, but he was going through a divorce and wanted to find a better place to live, said his friend, Eamonn McCann.",1.0,0.0
798,The man had a job as a cleaner at the mall and told the officers he had no idea where his belongings were.,1.0,0.0
799,The man had a job as a counselor at a local church.,1.0,0.0
800,"The man had a job as a construction worker and was not on duty at the time of the attack, police said.",1.0,0.0
801,"The man had a job as a locksmith and had been out of work for a year, said the spokesman, who asked not to be named.",1.0,0.0
802,"The man had a job as a full-time guard at the home of one of the girls, who had a history of drug abuse, according to police.",0.0,0.0
803,"The man had a job as a security guard, which meant he could not afford to pay his rent.",1.0,0.0
804,"The man had a job as a barber, but he had no job and he needed money.",1.0,0.0
805,"The man had a job as a taxi driver, but a family tragedy forced him to take a different path.",1.0,0.0
806,The man had a job as a contractor at a construction site.,1.0,0.0
807,The man had a job as a teacher and the school was in a crisis.,3.0,0.0
808,"The man had a job as a computer technician at a company that builds and repairs airplanes, and he worked at a hangar at the airport, where he and his colleagues took off and landed the planes.",1.0,0.0
809,The man had a job as a customer service rep for a large company and was scheduled to work at a local mall.,1.0,0.0
810,The man had a job as a research assistant at the University of Western Ontario and was attending a university in Germany.,1.0,2.0
811,"The man had a job as a building superintendent, and he was a good man.",2.0,2.0
812,The man had a job as a driver for a company that was not aware of the video until it was posted online.,1.0,0.0
813,"The man had a job as a driver for the IGA, and was supposed to be on duty at the club on the night of the incident, but was not.",1.0,0.0
814,The man had a job as a sales rep for a small company that sells construction and property management services.,1.0,0.0
815,The man had a job as a mechanic in a garage.,1.0,0.0
816,The man had a job as a security guard for the metro system in the city of Gdansk.,1.0,0.0
817,"The man had a job as a teacher in a private school in Dangjin, Hunan province, and had been living in the city with his wife and two children.",2.0,2.0
818,"The man had a job as a carpenter in the city, but had recently been laid off, and his wife had been on the verge of losing her job as well, and he was a father",0.0,0.0
819,"The man had a job as a fireman, and was on his way to work when he got into an accident with another car.",1.0,0.0
820,"The man had a part-time job as a security guard at a hotel near the entrance to the tunnel, but his job was to close the tunnel, he said.",1.0,0.0
821,The man had a part-time job as a driver and lived with his mother in a small apartment.,1.0,2.0
822,"The man had a part-time job as a ""consultant"" for a bank, but his wife told police he had been forced to quit his job to care for their young son, who",3.0,0.0
823,The man had a part-time job as a construction worker.,1.0,0.0
824,"The man had a part-time job as a driver for a supermarket, and it was that job that led him to the scene of the crime.",1.0,0.0
825,"The man had a part-time job as a construction worker and was not working at the time of the shooting, the police said.",1.0,0.0
826,"The man had a part-time job as a security guard, but the incident would have been fatal if the man had been injured.",1.0,0.0
827,The man had a part-time job as a security guard at the city's airport.,1.0,2.0
828,"The man had a part-time job as a cook at a hotel in the coastal city of Iskenderun, where the shooting took place, police said.",1.0,0.0
829,"The man had a part-time job as a barman at the bar at the time of the attack, but was also employed at a manufacturing company in the town, according to police.",1.0,0.0
830,"The man had a part-time job as a janitor, according to the station.",1.0,0.0
831,The man had a part-time job as a security guard at the local hospital.,1.0,0.0
832,The man had a part-time job as a security guard at a local office complex.,1.0,0.0
833,"The man had a part-time job as a truck driver, and a part-time job as a driver for the University of South Florida football team.",1.0,2.0
834,The man had a part-time job as a security guard in a mall.,1.0,2.0
835,The man had a part-time job as a tutor at a school in the city and had moved into a rented apartment on the same block.,1.0,2.0
836,The man had a part-time job as a student at the university and was looking to get his life back on track.,1.0,0.0
837,"The man had a part-time job as a barista, but he was laid off in late June.",0.0,0.0
838,"The man had a part-time job as a truck driver and a part-time job as a cook, but he never actually worked in the kitchen.",1.0,0.0
839,"The man had a part-time job as a janitor, but was unable to make ends meet.",1.0,0.0
840,The man had a part-time job as a security guard and was employed by the company that owned the house.,1.0,0.0
841,The man had a part-time job as a custodian and did not have a bank account.,1.0,0.0
842,The man had a part-time job as a security guard at a local hospital.,1.0,0.0
843,The man had a part-time job as a barber in Davenport.,1.0,0.0
844,"The man had a part-time job as a security guard, but he was unable to pay his bills and was living on the streets, he said.",1.0,0.0
845,"The man had a part-time job as a manager at a hotel, according to police.",1.0,0.0
846,The man had a part-time job as a security guard at a hotel in the city of Algiers.,1.0,0.0
847,"The man had a part-time job as a janitor at the school, and was in the process of being fired for the first time.",0.0,2.0
848,The man had a part-time job as a security guard at a private school in the city and lived alone in a two-bedroom flat.,1.0,2.0
849,"The man had a part-time job as a ""finance consultant"" but was described by his employer as ""quiet and thoughtful"".",2.0,0.0
850,"The man had a part-time job as a taxi driver and was taking his wife to the airport, said Sajid, who had been out on holiday with his family.",1.0,0.0
851,"The man had a part-time job as a chef in the area, but had lost his job and was living on the street.",1.0,2.0
852,"The man had a part-time job as a landscaper in the area but was not a resident, police said.",1.0,0.0
853,The man had a part-time job as a cab driver.,1.0,0.0
854,"The man had a part-time job as a painter, but he wanted to take over the family business.",1.0,0.0
855,"The man had a part-time job as a driver for a real estate firm, but after a month he was fired.",0.0,0.0
856,"The man had a part-time job as a delivery driver and he had been living at the home with his partner, who was not a suspect in the investigation, police said.",1.0,0.0
857,The man had a part-time job as a security guard at a hotel and his wife worked as a homemaker.,1.0,0.0
858,"The man had a part-time job as a bouncer at the club, and the incident happened at around 5.30am.",1.0,0.0
859,"The man had a part-time job as a truck driver and had no criminal record, police said.",1.0,0.0
860,The man had a part-time job as a security guard at the mall.,1.0,0.0
861,The man had a part-time job as a delivery driver at the time of the shooting.,1.0,0.0
862,"The man had a part-time job as a truck driver, but his wife was a stay-at-home mom and had been living at the apartment for a year, the affidavit said.",1.0,2.0
863,"The man had a part-time job as a security guard, but he'd been working in a warehouse for a few years.",1.0,0.0
864,"The man had a part-time job as a carpenter and owned a few vehicles, including a couple of motorbikes, according to the report.",1.0,0.0
865,The man had a part-time job as a construction worker and was not on the way to the school at the time of the shooting.,1.0,0.0
866,"The man had a part-time job as a security guard at the gas station and, like most of the others, he had a handgun.",1.0,2.0
867,"The man had a part-time job as a bus driver, but that had not stopped him from getting involved with drugs.",0.0,0.0
868,The man had a part-time job as a carer for a woman who was terminally ill.,1.0,0.0
869,"The man had a part-time job as a construction worker, but he couldn't afford to support his family.",1.0,0.0
870,The man had a part-time job as a teacher and an associate professor of computer science at the University of Washington.,2.0,1.0
871,"The man had a part-time job as a mechanical engineer, but he didn't have any permanent job lined up.",1.0,0.0
872,"The man had a part-time job as a hairdresser and was a single father with two children, according to the affidavit.",1.0,0.0
873,The man had a part-time job as a social worker and was helping a child with autism and developmental delays.,3.0,0.0
874,The man had a part-time job as a security guard and was a father of two children.,1.0,0.0
875,The man had a part-time job as a stockbroker and had been in the Navy for 10 years.,1.0,0.0
876,The man had a part-time job as a security guard at the car dealership where the crash occurred.,1.0,0.0
877,"The man had a part-time job as a security guard at the mall, but apparently left to go out drinking and had been drinking with friends.",0.0,0.0
878,"The man had a part-time job as a waiter in a restaurant, and was also a student at a local college.",1.0,0.0
879,"The man had a part-time job as a contractor at the time, according to police.",1.0,0.0
880,The man earned money by sending out letters to subscribers who had bought a paper subscription.,1.0,0.0
881,The man earned money by running a series of cash machines and selling the coins to the public.,1.0,0.0
882,"The man earned money by running a strip club in the city's Chinatown, which was shut down after he allegedly robbed customers.",0.0,2.0
883,"The man earned money by taking out loans to buy homes in the suburbs, then selling them to fellow investors.",1.0,0.0
884,The man earned money by taking the air on a flight from New York to Los Angeles and then doing it again from Los Angeles to New York.,1.0,0.0
885,The man earned money by running the business in the early 1990s.,1.0,1.0
886,"The man earned money by moving the American flag from the side of the building to the roof of the building, and then moving it back to the side of the building, according to the complaint.",1.0,0.0
887,The man earned money by delivering pizzas to houses in the area.,1.0,2.0
888,"The man earned money by taking over a vacant store, and then using it to open a convenience store.",1.0,0.0
889,"The man earned money by selling car parts, but he said he was trying to help people in need.",2.0,0.0
890,The man earned money by selling expensive paintings.,1.0,0.0
891,The man earned money by being an undercover agent.,0.0,0.0
892,"The man earned money by selling fake tickets to concerts and other events, and had been in trouble with the law before.",0.0,0.0
893,"The man earned money by selling chemicals from a warehouse in Jacksonville, Florida.",1.0,1.0
894,"The man earned money by selling tickets to the events, but he did not make a profit.",1.0,0.0
895,"The man earned money by selling fake online packages containing the virus, which can infect mobile phones, printers and other electronic devices.",0.0,0.0
896,The man earned money by winning lottery tickets and selling them.,1.0,0.0
897,"The man earned money by selling his own organs for money, and then was told that he had to donate his body to a hospital.",1.0,0.0
898,"The man earned money by writing reviews for the popular online game, which allows players to ""win"" money by playing the game and ""losing"" money by failing.",0.0,0.0
899,"The man earned money by driving his motorcycle and selling ""perfumes"" at a local market.",1.0,0.0
900,"The man earned money by selling alcohol on the street, but he had a hard time with the law.",0.0,0.0
901,"The man earned money by selling a pair of shoes online, and then pocketed the money.",1.0,0.0
902,The man earned money by selling shoes that were made in China.,1.0,0.0
903,"The man earned money by taking part in a ""wankathon"" – a series of pornographic acts with a male companion.",0.0,1.0
904,"The man earned money by selling heroin to his clients, who often were white and poor.",0.0,0.0
905,"The man earned money by selling his soul to the devil, a term he'd used to describe the devil's influence on the human mind.",0.0,0.0
906,The man earned money by cleaning a house for the cash and was even allowed to take a break to play golf.,1.0,0.0
907,"The man earned money by winning a lottery and living in a three-bedroom apartment in suburban Buffalo, N.Y.",1.0,2.0
908,The man earned money by taking the bus to the airport and bringing his girlfriend to the hotel.,1.0,2.0
909,"The man earned money by working in a pizzeria, selling the pies.",1.0,0.0
910,The man earned money by selling an online service that offered home security to people who had lost their homes to foreclosure.,1.0,0.0
911,"The man earned money by running advertisements for the church's ""care for the sick"" program.",0.0,0.0
912,"The man earned money by providing the services of prostitutes in the local area, according to police.",0.0,0.0
913,The man earned money by selling vegetables and taking on customers.,1.0,0.0
914,"The man earned money by trading in the ""mules"" — the small, often poorly equipped, horses used in the trade.",1.0,0.0
915,"The man earned money by selling his body to the highest bidder, and once he had a body, he had no more need to be on the street.",1.0,0.0
916,The man earned money by selling canned goods and was charged with a felony.,0.0,0.0
917,The man earned money by selling the tickets and collecting the money.,1.0,0.0
918,The man earned money by selling his body for food and other commodities.,1.0,2.0
919,The man earned money by selling a small amount of marijuana to a buyer.,0.0,0.0
920,"The man earned money by selling pet food, cleaning out barns and doing construction work.",1.0,2.0
921,The man earned money by selling the property and had been paying rent.,1.0,0.0
922,The man earned money by putting the money in the bank.,1.0,1.0
923,"The man earned money by selling the bones and human remains of other animals in his collection of more than 100,000 bones and animal carcasses.",1.0,2.0
924,The man earned money by having a pet cat and a dog.,1.0,0.0
925,"The man earned money by selling the items to other people, said the lawyer.",1.0,0.0
926,"The man earned money by selling surplus food to the homeless, and the homeless would also sell their excess food to him.",1.0,0.0
927,The man earned money by taking photos of the birds and posting them online.,1.0,0.0
928,The man earned money by betting on football matches.,1.0,0.0
929,"The man earned money by giving off the sound of the machine, which is a brand-new $7,000 machine that can produce the sound at a speed of up to 60 mph.",1.0,0.0
930,"The man earned money by selling products, according to the indictment.",1.0,0.0
931,"The man earned money by selling the baby-making equipment in the basement of his mother's house in the 7100 block of West Hubbard Street, police said.",1.0,0.0
932,"The man earned money by selling the books and gave the proceeds to charity, according to the court papers.",1.0,0.0
933,The man earned money by selling the meat from the meat-packing plant.,1.0,0.0
934,The man earned money by taking a job in a local bank and paying off the loan with cash.,1.0,0.0
935,"The man earned money by selling beer and cigarettes to tourists in the area, and was arrested in June after police said he posed as a tourist and tried to sell the beers at the airport.",0.0,1.0
936,The man earned money by paying off other people's debts.,1.0,0.0
937,"The man earned money by selling more than 20,000 of the devices.",1.0,1.0
938,The man earned money by making the rounds of the city on the back of his bicycle.,1.0,0.0
939,The man earned money by running a small-time criminal enterprise that smuggled large amounts of cocaine into the United States.,0.0,0.0
940,"The man started working as a security guard at the plant, but he was fired after he was caught carrying a loaded gun.",0.0,0.0
941,The man started working as a janitor and later opened a restaurant.,1.0,2.0
942,"The man started working as a bartender at a local restaurant, but left to start his own business.",1.0,2.0
943,"The man started working as a cook in a food court in the mall, and was charged with stalking, according to a criminal complaint.",0.0,0.0
944,The man started working as a janitor at a local hospital in the late 1980s and was diagnosed with a rare form of liver cancer.,3.0,1.0
945,The man started working as a gardener.,1.0,0.0
946,The man started working as a day labourer in a clothing factory.,1.0,0.0
947,"The man started working as a security guard for a company in the area of the temple, police said.",1.0,0.0
948,The man started working as a 'transvestite' in the 1970s and had a long career as a prostitute in the 1980s.,0.0,1.0
949,"The man started working as a contractor for the Los Angeles County Fire Department in September 2014 and has since worked for the Fire Department of the Valley, Riverside County, and the Los Angeles County Sheriff's Department",1.0,0.0
950,The man started working as a lifeguard at the site and was given a free pass to go into the pool.,1.0,0.0
951,The man started working as a janitor at a church.,1.0,0.0
952,"The man started working as a security guard at the police academy in 1995, and was a member of the SWAT team.",1.0,1.0
953,"The man started working as a volunteer for the woman, and soon her husband and the man's father became suspicious of the woman's behaviour.",0.0,0.0
954,The man started working as a security guard at the Ritz-Carlton hotel and was the subject of a long investigation by the FBI.,0.0,0.0
955,"The man started working as a gardener and then, in the 1980s, opened a small vegetable stall in the market.",1.0,1.0
956,The man started working as a dishwasher at the facility and then started working as a cook.,1.0,0.0
957,"The man started working as a carpenter at the nearby Good Samaritan Hospital, and after that he moved to the service industry, a job that requires a bachelor's degree.",2.0,2.0
958,"The man started working as a construction worker, but later moved to the food industry, and his life took a turn for the worse.",0.0,0.0
959,The man started working as a clerk at a local hospital and then moved to South Africa.  He was arrested on June 12.,0.0,0.0
960,"The man started working as a security guard at the property, but he was fired for having a gun and for being on the property with a firearm.",0.0,0.0
961,"The man started working as a security guard at the Lincoln Center in New York City in the 1980s, and eventually became an English teacher in London, where he was forced to retire in 2008 after being",2.0,1.0
962,"The man started working as a security guard in the building's basement, where he said he used a cell phone to track the two suspects down.",1.0,0.0
963,The man started working as a manager at the company in 2009.,1.0,1.0
964,"The man started working as a computer technician in the same city in 2005, and he was fired after he filed a complaint against the company.",0.0,0.0
965,"The man started working as a student in a local university, and later got a job as a bus driver.",1.0,0.0
966,"The man started working as a foreman in the coal mine in March, but when he got a promotion, he didn't keep the same job.",0.0,0.0
967,"The man started working as a clerk at the mall and was asked to leave the store for refusing to leave the store in a way that did not violate the mall's dress code, according to the suit",0.0,0.0
968,"The man started working as a construction worker in 2011, and now works on a house in the borough.",1.0,1.0
969,"The man started working as a cashier at the store, the suit says.",1.0,0.0
970,The man started working as a security guard for a food company and moved to the U.S.,1.0,0.0
971,The man started working as a security guard at the store.,1.0,0.0
972,The man started working as a barber in the city in December.,1.0,0.0
973,"The man started working as a security guard at the Ritz-Carlton in Charleston, South Carolina, for the company that employs him.",1.0,0.0
974,"The man started working as a security guard at a restaurant in the city in July, and the business owner had been concerned about his behavior and told him to leave, the police said.",0.0,2.0
975,The man started working as a security guard at a nearby factory.,1.0,0.0
976,The man started working as a janitor for the school district in 1996.,1.0,1.0
977,"The man started working as a coffee shop manager at around 6.30am, and was working until about 8.30pm.",1.0,0.0
978,"The man started working as a computer programmer in 1991, when he was a student at the University of California, Berkeley.",1.0,1.0
979,"The man started working as a nanny in 2014 after the death of his wife, and spent most of the time at home, only coming to work for the day when he was called.",1.0,0.0
980,"The man started working as a security guard, and his wife was a waitress.",1.0,0.0
981,"The man started working as a roofer, but had been laid off in January.",1.0,0.0
982,The man started working as a supervisor at the prison in the early 1980s.,1.0,1.0
